age,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
47,married,secondary,no,1219,no,no,cellular,697,4,-1,0,unknown,yes
27,married,secondary,no,7,yes,no,unknown,98,2,-1,0,unknown,no
40,married,secondary,no,-839,yes,yes,cellular,1018,2,-1,0,unknown,yes
39,married,secondary,no,994,no,no,cellular,221,1,241,1,failure,no
36,married,tertiary,no,6,no,no,telephone,246,1,-1,0,unknown,no
42,single,secondary,no,0,no,no,cellular,656,2,-1,0,unknown,no
23,single,primary,no,8627,yes,no,unknown,281,1,-1,0,unknown,no
34,married,tertiary,no,133,yes,no,unknown,65,1,-1,0,unknown,no
34,married,secondary,no,247,yes,yes,unknown,193,5,-1,0,unknown,no
49,married,secondary,no,1114,no,no,cellular,283,1,-1,0,unknown,no
57,married,primary,no,1592,no,yes,unknown,78,4,-1,0,unknown,no
59,married,unknown,no,0,no,no,unknown,425,6,-1,0,unknown,no
57,married,tertiary,no,46,no,no,cellular,238,2,-1,0,unknown,no
34,married,secondary,no,1221,yes,no,cellular,182,1,90,8,failure,no
61,married,secondary,no,985,no,no,cellular,998,6,-1,0,unknown,yes
35,divorced,secondary,no,0,yes,no,unknown,477,1,-1,0,unknown,no
42,married,tertiary,no,520,no,no,cellular,158,1,-1,0,unknown,no
57,married,tertiary,no,10,no,no,telephone,320,3,-1,0,unknown,no
42,married,secondary,no,2157,yes,no,cellular,149,1,364,2,failure,no
53,married,secondary,no,6095,yes,yes,cellular,410,5,-1,0,unknown,no
63,married,tertiary,no,133,yes,no,cellular,104,2,-1,0,unknown,no
47,married,secondary,no,1121,no,no,unknown,454,6,-1,0,unknown,no
54,married,secondary,no,88,yes,no,unknown,190,1,-1,0,unknown,no
45,married,secondary,no,0,no,no,cellular,145,10,-1,0,unknown,no
28,single,tertiary,no,-328,yes,no,telephone,318,2,-1,0,unknown,no
58,married,secondary,no,610,yes,no,telephone,246,2,-1,0,unknown,no
48,single,tertiary,no,414,no,no,cellular,761,2,-1,0,unknown,no
35,divorced,tertiary,no,0,yes,no,telephone,171,1,-1,0,unknown,yes
37,married,tertiary,no,0,no,no,unknown,143,1,-1,0,unknown,no
37,married,secondary,no,685,yes,no,unknown,968,1,-1,0,unknown,no
37,married,primary,no,22856,no,no,cellular,154,1,388,1,failure,no
25,single,secondary,no,-352,no,no,cellular,246,1,-1,0,unknown,no
58,married,secondary,no,602,yes,no,cellular,201,1,-1,0,unknown,no
52,married,secondary,no,-588,yes,no,cellular,81,4,-1,0,unknown,no
19,single,secondary,no,302,no,no,cellular,205,1,-1,0,unknown,yes
59,married,secondary,no,5314,yes,no,cellular,200,3,-1,0,unknown,no
41,married,secondary,no,64,yes,yes,unknown,210,2,-1,0,unknown,no
34,single,tertiary,no,632,no,no,cellular,215,10,-1,0,unknown,no
35,single,secondary,no,5731,yes,no,cellular,164,2,167,4,other,no
41,married,secondary,no,902,no,no,unknown,35,6,-1,0,unknown,no
28,single,secondary,no,6307,yes,no,unknown,615,1,-1,0,unknown,no
53,divorced,secondary,no,112,no,yes,cellular,246,3,-1,0,unknown,no
35,married,secondary,no,0,no,yes,telephone,42,1,-1,0,unknown,no
33,single,tertiary,no,621,no,no,cellular,217,1,-1,0,unknown,no
37,single,secondary,no,435,yes,no,unknown,210,1,-1,0,unknown,no
32,married,secondary,no,782,yes,no,unknown,116,4,-1,0,unknown,no
32,married,secondary,no,478,yes,no,unknown,200,1,-1,0,unknown,no
54,married,unknown,no,7864,yes,no,unknown,145,4,-1,0,unknown,no
44,married,secondary,no,1910,yes,no,unknown,41,1,-1,0,unknown,no
36,divorced,tertiary,no,1174,yes,no,cellular,192,2,-1,0,unknown,no
56,married,secondary,no,1270,yes,no,cellular,80,2,165,2,other,no
30,single,tertiary,no,18,no,no,unknown,121,11,-1,0,unknown,no
36,married,secondary,no,141,yes,no,unknown,106,3,-1,0,unknown,no
43,married,tertiary,no,2886,no,no,cellular,230,1,-1,0,unknown,no
40,married,secondary,no,2715,yes,no,unknown,125,2,-1,0,unknown,no
32,single,tertiary,no,1100,yes,yes,cellular,67,1,-1,0,unknown,no
34,married,secondary,no,516,yes,yes,unknown,26,1,-1,0,unknown,no
37,married,secondary,no,1,no,no,unknown,395,2,-1,0,unknown,no
28,single,secondary,no,775,no,no,cellular,603,2,-1,0,unknown,no
35,married,primary,no,634,no,no,cellular,185,2,-1,0,unknown,no
53,single,secondary,no,5715,no,no,cellular,287,2,-1,0,unknown,no
60,married,unknown,no,1088,yes,no,cellular,149,1,-1,0,unknown,no
40,married,secondary,no,1532,yes,yes,cellular,173,7,-1,0,unknown,no
57,married,primary,no,75,no,no,cellular,118,2,-1,0,unknown,no
29,single,secondary,no,103,no,no,unknown,314,1,-1,0,unknown,no
44,married,primary,no,134,yes,no,cellular,378,1,-1,0,unknown,no
41,single,secondary,no,748,no,no,telephone,94,7,130,3,other,no
47,married,secondary,no,1990,yes,yes,cellular,108,4,-1,0,unknown,no
43,married,tertiary,no,192,no,no,cellular,203,2,-1,0,unknown,no
37,single,secondary,no,267,no,no,cellular,121,1,-1,0,unknown,no
34,single,tertiary,no,586,yes,no,unknown,489,2,-1,0,unknown,no
30,single,secondary,no,648,yes,yes,unknown,287,1,-1,0,unknown,no
57,divorced,secondary,yes,25,yes,no,cellular,652,1,370,4,other,no
26,single,secondary,no,96,yes,no,cellular,612,2,348,3,other,no
34,married,tertiary,no,1116,yes,no,cellular,53,5,-1,0,unknown,no
46,divorced,secondary,no,-90,no,yes,telephone,270,1,-1,0,unknown,yes
38,married,tertiary,no,170,yes,no,cellular,442,1,-1,0,unknown,yes
37,single,secondary,no,3665,no,no,cellular,664,3,-1,0,unknown,yes
28,single,tertiary,no,2380,no,no,cellular,394,2,-1,0,unknown,no
57,married,primary,no,179,no,no,unknown,230,3,-1,0,unknown,no
39,married,tertiary,no,763,yes,no,cellular,877,7,300,2,other,yes
49,married,secondary,no,320,no,no,telephone,1971,4,-1,0,unknown,yes
38,married,secondary,no,1960,yes,no,cellular,161,2,-1,0,unknown,no
27,married,secondary,no,818,yes,no,unknown,188,5,-1,0,unknown,no
30,married,secondary,no,2678,yes,no,cellular,23,5,-1,0,unknown,no
38,married,tertiary,no,1980,no,no,cellular,176,2,-1,0,unknown,no
36,married,tertiary,no,1582,no,no,telephone,26,2,197,1,failure,no
38,single,unknown,no,62,no,no,unknown,212,1,-1,0,unknown,no
59,married,primary,no,235,no,no,cellular,119,2,-1,0,unknown,no
37,married,tertiary,no,489,yes,no,cellular,205,5,-1,0,unknown,no
29,married,tertiary,no,3931,yes,no,unknown,73,4,-1,0,unknown,no
43,married,secondary,no,699,yes,yes,cellular,1258,2,122,2,other,yes
33,married,secondary,no,58,yes,no,telephone,57,2,-1,0,unknown,no
54,divorced,secondary,no,1327,no,no,unknown,115,2,-1,0,unknown,no
55,married,secondary,no,557,no,no,unknown,58,1,-1,0,unknown,no
32,single,tertiary,no,741,yes,no,cellular,238,1,-1,0,unknown,no
48,married,primary,no,3230,yes,no,telephone,207,3,-1,0,unknown,no
33,single,tertiary,no,1439,yes,no,cellular,178,2,-1,0,unknown,no
46,married,secondary,no,120,yes,no,unknown,20,11,-1,0,unknown,no
44,married,tertiary,no,1058,no,no,cellular,188,3,-1,0,unknown,yes
47,married,primary,no,881,yes,no,cellular,143,1,370,2,failure,no
38,married,secondary,no,6728,no,no,cellular,232,1,96,4,success,yes
80,married,secondary,no,462,no,no,cellular,127,2,-1,0,unknown,no
40,married,secondary,no,167,yes,yes,cellular,380,4,295,1,failure,no
43,married,tertiary,no,1574,yes,no,cellular,167,3,-1,0,unknown,no
32,single,tertiary,no,1625,no,no,cellular,796,1,109,1,failure,yes
39,married,tertiary,no,562,no,no,cellular,303,2,-1,0,unknown,no
33,married,secondary,no,9305,yes,no,cellular,407,2,-1,0,unknown,no
31,single,secondary,no,35,no,yes,cellular,229,1,-1,0,unknown,no
36,single,tertiary,no,0,no,no,cellular,108,2,-1,0,unknown,no
35,single,tertiary,no,2486,yes,no,cellular,265,1,-1,0,unknown,no
25,single,secondary,no,368,no,no,telephone,168,1,-1,0,unknown,no
33,single,secondary,no,1558,yes,no,cellular,97,1,-1,0,unknown,no
23,single,primary,no,8627,yes,no,cellular,169,1,346,1,failure,no
31,single,tertiary,no,2590,no,no,cellular,103,2,484,2,other,no
36,married,tertiary,no,0,yes,yes,unknown,599,3,-1,0,unknown,no
44,single,tertiary,no,900,yes,no,cellular,322,2,-1,0,unknown,no
31,single,tertiary,no,385,yes,no,unknown,304,1,-1,0,unknown,no
55,married,primary,no,1649,yes,no,cellular,52,3,-1,0,unknown,no
51,divorced,secondary,no,9228,no,no,cellular,655,4,-1,0,unknown,yes
36,married,secondary,no,0,yes,yes,cellular,101,2,-1,0,unknown,no
27,single,tertiary,no,1,no,no,cellular,65,2,-1,0,unknown,no
40,married,secondary,no,771,yes,no,cellular,173,4,-1,0,unknown,no
49,married,secondary,no,280,yes,no,telephone,162,3,-1,0,unknown,no
59,married,primary,no,46,no,no,cellular,78,2,-1,0,unknown,no
32,married,tertiary,no,2431,yes,no,cellular,646,5,-1,0,unknown,yes
42,single,tertiary,no,308,no,no,cellular,114,2,-1,0,unknown,no
35,divorced,tertiary,no,160,yes,no,unknown,141,6,-1,0,unknown,no
29,single,secondary,no,555,yes,no,cellular,133,4,-1,0,unknown,no
29,single,secondary,no,778,yes,no,unknown,1994,2,-1,0,unknown,no
37,single,secondary,no,48,no,no,cellular,140,2,-1,0,unknown,no
49,married,primary,no,169,yes,no,cellular,82,3,-1,0,unknown,no
51,divorced,secondary,no,12,yes,no,cellular,150,1,-1,0,unknown,no
61,married,primary,no,848,no,no,cellular,605,1,187,1,other,no
43,married,secondary,no,481,yes,no,telephone,164,1,110,2,other,no
42,married,tertiary,no,12223,yes,no,cellular,36,1,-1,0,unknown,no
24,married,secondary,no,-254,yes,yes,unknown,290,2,-1,0,unknown,no
46,married,tertiary,no,1148,no,no,telephone,104,2,-1,0,unknown,no
23,single,secondary,no,5,no,no,unknown,413,1,-1,0,unknown,no
26,single,secondary,no,50,yes,no,cellular,153,1,-1,0,unknown,no
43,divorced,primary,no,92,yes,no,unknown,237,2,-1,0,unknown,no
35,single,tertiary,no,470,yes,no,cellular,743,13,-1,0,unknown,yes
38,married,secondary,no,0,no,no,cellular,82,4,-1,0,unknown,no
56,divorced,primary,no,109,no,no,cellular,924,4,-1,0,unknown,no
31,married,secondary,no,440,yes,no,unknown,117,3,-1,0,unknown,no
32,single,tertiary,no,0,no,no,cellular,550,4,-1,0,unknown,yes
28,single,secondary,no,2685,no,yes,unknown,5,1,-1,0,unknown,no
26,divorced,secondary,yes,-3,yes,no,unknown,181,5,-1,0,unknown,no
49,married,tertiary,no,7007,no,no,cellular,325,2,-1,0,unknown,no
33,married,secondary,no,220,yes,no,unknown,345,1,-1,0,unknown,no
80,married,primary,no,1548,no,no,cellular,331,2,-1,0,unknown,no
40,married,secondary,no,326,yes,yes,cellular,112,1,-1,0,unknown,no
42,divorced,secondary,no,0,yes,no,unknown,115,6,-1,0,unknown,no
46,married,secondary,no,123,no,no,cellular,381,3,-1,0,unknown,no
32,single,tertiary,no,697,no,no,cellular,119,1,99,3,failure,no
37,single,tertiary,no,223,yes,no,unknown,25,1,-1,0,unknown,no
32,married,secondary,no,1694,yes,no,cellular,929,1,-1,0,unknown,no
53,married,tertiary,no,4446,yes,no,unknown,429,1,-1,0,unknown,no
39,married,tertiary,no,894,yes,no,cellular,491,1,326,1,other,no
31,divorced,secondary,no,202,yes,no,cellular,146,1,-1,0,unknown,no
34,single,tertiary,no,0,no,no,cellular,191,2,-1,0,unknown,no
44,married,tertiary,no,1707,no,no,cellular,406,3,-1,0,unknown,no
35,married,secondary,no,13658,yes,no,telephone,220,2,-1,0,unknown,no
39,married,secondary,no,406,no,no,cellular,253,5,-1,0,unknown,no
55,married,secondary,no,96,no,no,telephone,340,2,-1,0,unknown,no
34,married,secondary,no,0,yes,no,unknown,154,1,-1,0,unknown,yes
39,married,tertiary,no,-276,no,yes,cellular,121,4,-1,0,unknown,no
58,married,secondary,no,413,no,no,cellular,104,5,-1,0,unknown,no
37,married,primary,no,655,yes,no,cellular,127,2,258,4,failure,no
56,divorced,primary,no,694,no,no,cellular,144,1,102,1,other,yes
32,single,secondary,no,10218,yes,no,cellular,149,2,-1,0,unknown,no
41,single,tertiary,no,1646,yes,no,cellular,261,1,184,6,success,yes
29,single,tertiary,no,14,no,no,cellular,87,1,120,1,failure,no
44,married,tertiary,no,7635,no,no,cellular,719,5,-1,0,unknown,no
24,married,secondary,no,9,yes,no,unknown,292,7,-1,0,unknown,no
43,single,secondary,no,1029,yes,no,unknown,145,1,-1,0,unknown,no
26,married,tertiary,no,2855,no,no,cellular,52,3,-1,0,unknown,no
39,married,secondary,no,260,yes,no,cellular,146,1,281,1,failure,no
49,married,secondary,no,2039,yes,no,cellular,451,1,169,2,failure,yes
52,divorced,primary,no,-97,yes,yes,unknown,167,4,-1,0,unknown,no
33,married,tertiary,no,1465,no,no,cellular,98,4,-1,0,unknown,no
30,married,secondary,no,125,yes,no,unknown,238,2,-1,0,unknown,no
32,single,tertiary,no,930,no,no,cellular,85,7,-1,0,unknown,no
27,single,tertiary,no,0,yes,no,cellular,323,4,-1,0,unknown,no
58,married,primary,no,73,no,no,unknown,116,1,-1,0,unknown,no
46,married,primary,no,-35,yes,no,cellular,304,3,-1,0,unknown,no
28,single,tertiary,no,1351,no,no,cellular,267,1,-1,0,unknown,no
39,married,primary,no,1601,yes,no,unknown,201,2,-1,0,unknown,no
41,married,unknown,no,88,yes,no,cellular,105,1,336,2,failure,no
38,married,secondary,no,435,yes,no,unknown,193,2,-1,0,unknown,no
50,divorced,secondary,no,717,yes,no,cellular,113,1,-1,0,unknown,no
56,married,secondary,no,705,yes,no,unknown,151,2,-1,0,unknown,no
34,married,secondary,no,1553,no,no,cellular,200,2,-1,0,unknown,no
33,divorced,secondary,no,-131,yes,no,unknown,145,1,-1,0,unknown,no
61,married,secondary,no,1191,no,no,cellular,214,4,-1,0,unknown,yes
36,single,secondary,no,47,no,yes,cellular,36,6,-1,0,unknown,no
34,married,tertiary,no,544,yes,yes,cellular,58,2,-1,0,unknown,no
36,married,secondary,no,688,yes,no,unknown,174,2,-1,0,unknown,no
45,married,tertiary,no,242,no,no,cellular,587,1,-1,0,unknown,yes
27,single,tertiary,no,118,no,no,cellular,112,1,-1,0,unknown,no
45,married,secondary,no,-388,yes,no,cellular,175,2,-1,0,unknown,no
40,married,tertiary,no,1603,no,no,unknown,279,1,-1,0,unknown,no
36,single,secondary,no,1511,yes,no,cellular,270,1,-1,0,unknown,yes
46,married,primary,no,147,yes,no,cellular,116,2,169,3,failure,no
37,married,tertiary,no,836,yes,no,unknown,129,2,-1,0,unknown,no
36,married,secondary,no,55,yes,no,cellular,38,2,369,4,failure,no
37,married,secondary,no,1123,no,yes,unknown,138,1,-1,0,unknown,no
22,single,tertiary,no,691,no,no,cellular,338,1,-1,0,unknown,yes
51,married,secondary,no,0,no,yes,unknown,565,3,-1,0,unknown,no
49,married,secondary,no,12531,no,no,cellular,77,8,-1,0,unknown,no
35,married,tertiary,no,552,yes,yes,cellular,314,2,124,1,failure,no
50,married,primary,no,0,no,no,unknown,179,2,-1,0,unknown,no
31,married,tertiary,no,309,yes,yes,unknown,294,1,-1,0,unknown,no
47,single,secondary,no,33,yes,no,cellular,298,1,-1,0,unknown,no
59,married,secondary,no,681,yes,no,telephone,427,2,-1,0,unknown,no
32,married,secondary,no,1787,yes,no,cellular,87,4,357,4,failure,no
71,married,tertiary,no,14220,yes,no,cellular,397,1,-1,0,unknown,yes
31,single,tertiary,no,12569,no,no,cellular,344,1,295,1,failure,yes
41,married,primary,no,4,no,no,cellular,74,5,-1,0,unknown,no
35,married,primary,no,3587,yes,no,unknown,148,4,-1,0,unknown,no
36,married,tertiary,no,254,no,no,unknown,161,3,-1,0,unknown,no
46,divorced,primary,no,1712,no,no,unknown,110,1,-1,0,unknown,no
46,married,secondary,no,4855,yes,no,cellular,1529,1,397,1,failure,no
47,married,tertiary,no,2408,no,no,cellular,236,1,104,1,success,no
35,single,tertiary,no,252,yes,no,cellular,89,2,-1,0,unknown,no
37,married,secondary,no,346,yes,no,cellular,390,1,316,1,failure,no
56,married,secondary,no,45,no,no,unknown,1467,1,-1,0,unknown,yes
46,married,secondary,no,556,yes,yes,unknown,646,3,-1,0,unknown,yes
44,divorced,tertiary,no,-710,yes,no,cellular,183,1,-1,0,unknown,no
48,single,tertiary,no,-551,yes,no,cellular,168,2,-1,0,unknown,no
28,single,secondary,no,56,yes,no,unknown,66,1,-1,0,unknown,no
38,married,tertiary,no,1514,no,yes,cellular,160,3,120,3,failure,no
34,single,tertiary,no,178,yes,no,cellular,14,2,-1,0,unknown,no
56,married,secondary,no,359,yes,no,unknown,220,4,-1,0,unknown,no
55,divorced,secondary,no,1580,no,yes,unknown,1007,1,-1,0,unknown,yes
44,divorced,secondary,no,221,no,no,cellular,149,13,-1,0,unknown,no
38,married,tertiary,no,1161,yes,no,unknown,665,1,-1,0,unknown,no
53,married,secondary,no,1278,yes,no,telephone,174,3,-1,0,unknown,no
41,single,tertiary,no,982,no,no,cellular,105,1,-1,0,unknown,no
34,single,secondary,no,16,no,no,cellular,990,1,-1,0,unknown,yes
34,single,tertiary,no,1,no,no,cellular,582,1,-1,0,unknown,no
35,married,secondary,no,128,yes,no,cellular,136,1,-1,0,unknown,no
38,single,secondary,no,2543,no,no,cellular,223,1,414,4,failure,yes
42,married,tertiary,no,42045,no,no,cellular,205,2,-1,0,unknown,no
56,married,primary,no,828,yes,no,cellular,214,1,349,1,failure,no
37,divorced,tertiary,no,0,yes,no,cellular,217,6,-1,0,unknown,no
47,married,secondary,no,3940,yes,no,cellular,171,2,96,5,success,no
29,married,secondary,no,125,yes,no,unknown,50,1,-1,0,unknown,no
41,married,tertiary,no,140,yes,no,unknown,65,3,-1,0,unknown,no
43,single,secondary,no,593,yes,no,unknown,55,1,-1,0,unknown,no
38,married,secondary,no,746,no,no,unknown,256,3,-1,0,unknown,no
31,married,secondary,no,589,yes,yes,unknown,151,1,-1,0,unknown,no
32,single,tertiary,no,2343,no,no,cellular,226,1,-1,0,unknown,no
40,married,tertiary,no,294,yes,no,cellular,97,5,-1,0,unknown,no
45,married,secondary,no,644,no,yes,telephone,92,1,-1,0,unknown,no
43,married,secondary,no,-26,yes,no,unknown,343,1,-1,0,unknown,no
27,single,secondary,no,3354,yes,no,cellular,493,5,-1,0,unknown,no
33,single,tertiary,no,23,no,no,cellular,216,3,-1,0,unknown,no
37,married,secondary,no,7,yes,no,cellular,224,7,105,1,other,no
60,married,secondary,no,3735,no,no,cellular,190,1,188,9,success,yes
51,married,unknown,no,2094,no,no,cellular,458,6,-1,0,unknown,yes
44,married,secondary,no,508,yes,no,cellular,222,1,154,1,failure,no
48,married,unknown,no,0,yes,no,cellular,612,1,344,1,other,no
57,married,primary,no,93,yes,no,telephone,137,1,-1,0,unknown,no
29,single,tertiary,no,0,yes,no,unknown,104,2,-1,0,unknown,no
50,married,secondary,no,26394,no,no,cellular,206,4,-1,0,unknown,no
36,married,secondary,no,-11,yes,no,cellular,172,28,-1,0,unknown,no
49,married,tertiary,no,523,yes,no,cellular,152,2,-1,0,unknown,yes
49,married,secondary,yes,-74,yes,no,cellular,114,1,-1,0,unknown,no
35,married,tertiary,no,0,no,no,cellular,89,1,-1,0,unknown,no
39,single,secondary,no,122,yes,no,unknown,158,1,-1,0,unknown,no
34,married,primary,no,351,no,yes,cellular,326,11,-1,0,unknown,no
57,married,secondary,no,35,no,yes,unknown,215,3,-1,0,unknown,no
37,divorced,secondary,no,2610,yes,no,cellular,53,1,-1,0,unknown,no
25,single,secondary,no,64,no,no,cellular,71,11,-1,0,unknown,no
43,married,primary,no,60,no,no,cellular,487,2,367,2,other,no
37,married,secondary,no,342,yes,no,cellular,340,2,175,1,failure,no
36,single,tertiary,no,1830,no,no,cellular,183,1,91,11,failure,no
49,divorced,tertiary,no,1904,no,yes,cellular,131,2,-1,0,unknown,no
38,single,tertiary,no,16957,yes,no,telephone,208,1,247,2,failure,no
39,divorced,tertiary,no,26,no,no,unknown,311,5,-1,0,unknown,no
40,married,tertiary,no,0,no,no,cellular,147,1,96,8,success,yes
34,married,secondary,no,79,yes,no,unknown,83,1,-1,0,unknown,no
39,married,primary,no,2303,yes,no,unknown,775,3,-1,0,unknown,yes
53,married,secondary,no,65,no,no,cellular,25,18,-1,0,unknown,no
44,married,tertiary,no,332,yes,no,cellular,497,5,-1,0,unknown,no
32,divorced,secondary,no,-399,yes,no,unknown,180,1,-1,0,unknown,no
50,divorced,secondary,no,-54,yes,yes,cellular,698,2,292,1,failure,yes
29,married,primary,no,-102,no,no,unknown,134,1,-1,0,unknown,no
55,married,tertiary,no,4809,yes,no,cellular,223,2,186,3,other,no
73,married,primary,no,279,no,no,cellular,399,3,-1,0,unknown,yes
52,married,secondary,no,11,yes,no,unknown,420,1,-1,0,unknown,no
49,married,secondary,no,2201,yes,no,unknown,233,3,-1,0,unknown,no
63,married,primary,no,8044,no,no,cellular,702,1,-1,0,unknown,no
34,married,secondary,no,2374,yes,no,cellular,161,1,209,2,failure,yes
32,single,secondary,no,92,yes,no,cellular,110,1,315,2,failure,no
49,married,tertiary,no,443,no,no,cellular,27,6,-1,0,unknown,no
40,married,primary,no,1397,yes,no,telephone,58,2,334,1,failure,no
53,married,unknown,no,7,no,no,cellular,68,1,-1,0,unknown,no
53,married,tertiary,no,3177,no,no,cellular,92,2,-1,0,unknown,no
43,married,primary,no,232,no,yes,cellular,45,1,-1,0,unknown,no
35,single,secondary,no,81,yes,no,cellular,79,1,-1,0,unknown,no
35,single,secondary,no,414,yes,no,cellular,11,5,319,2,other,no
25,single,tertiary,no,1433,yes,no,cellular,520,1,-1,0,unknown,no
31,single,unknown,no,187,no,no,cellular,86,1,-1,0,unknown,no
48,married,tertiary,no,0,no,no,cellular,16,16,-1,0,unknown,no
40,married,secondary,no,4610,no,no,cellular,154,2,-1,0,unknown,no
46,married,primary,no,1429,yes,no,unknown,91,1,-1,0,unknown,no
30,single,secondary,no,334,no,no,cellular,389,2,-1,0,unknown,no
47,married,secondary,no,2,no,yes,cellular,71,15,-1,0,unknown,no
23,single,secondary,no,500,yes,no,unknown,111,3,-1,0,unknown,no
